date,contract,contract1,is_change,symbol
2019/1/9,A1905,A1905,0,A
2019/1/10,A1905,A1905,0,A
2019/1/11,A1905,A1905,0,A
2019/1/14,A1905,A1905,0,A
2019/1/15,A1905,A1905,0,A
2019/1/16,A1905,A1905,0,A
2019/1/17,A1905,A1905,0,A
2019/1/18,A1905,A1905,0,A
2019/1/21,A1905,A1905,0,A
2019/1/22,A1905,A1905,0,A
2019/1/23,A1905,A1905,0,A
2019/1/24,A1905,A1905,0,A
2019/1/25,A1905,A1905,0,A
2019/1/28,A1905,A1905,0,A
2019/1/29,A1905,A1905,0,A
2019/1/30,A1905,A1905,0,A
2019/1/31,A1905,A1905,0,A
2019/2/1,A1905,A1905,0,A
2019/2/11,A1905,A1905,0,A
2019/2/12,A1905,A1905,0,A
2019/2/13,A1905,A1905,0,A
2019/2/14,A1905,A1905,0,A
2019/2/15,A1905,A1905,0,A
2019/2/18,A1905,A1905,0,A
2019/2/19,A1905,A1905,0,A
2019/2/20,A1905,A1905,0,A
2019/2/21,A1905,A1905,0,A
2019/2/22,A1905,A1905,0,A
2019/2/25,A1905,A1905,0,A
2019/2/26,A1905,A1905,0,A
2019/2/27,A1905,A1905,0,A
2019/2/28,A1905,A1905,0,A
2019/3/1,A1905,A1905,0,A
2019/3/4,A1905,A1905,0,A
2019/3/5,A1905,A1905,0,A
2019/3/6,A1905,A1905,0,A
2019/3/7,A1905,A1905,0,A
2019/3/8,A1905,A1905,0,A
2019/3/11,A1905,A1905,0,A
2019/3/12,A1905,A1905,0,A
2019/3/13,A1905,A1905,0,A
2019/3/14,A1905,A1905,0,A
2019/3/15,A1905,A1905,0,A
2019/3/18,A1905,A1905,0,A
2019/3/19,A1905,A1905,0,A
2019/3/20,A1905,A1905,0,A
2019/3/21,A1905,A1905,0,A
2019/3/22,A1905,A1905,0,A
2019/3/25,A1905,A1905,0,A
2019/3/26,A1905,A1905,0,A
2019/3/27,A1905,A1905,0,A
2019/3/28,A1905,A1905,0,A
2019/3/29,A1905,A1905,0,A
2019/4/1,A1905,A1905,0,A
2019/4/2,A1905,A1905,0,A
2019/4/3,A1905,A1905,0,A
2019/4/4,A1905,A1905,0,A
2019/4/8,A1905,A1905,0,A
2019/4/9,A1905,A1905,0,A
2019/4/10,A1905,A1905,0,A
2019/4/11,A1905,A1905,0,A
2019/4/12,A1905,A1905,0,A
2019/4/15,A1905,A1905,0,A
2019/4/16,A1905,A1905,0,A
2019/4/17,A1905,A1905,0,A
2019/4/18,A1905,A1905,0,A
2019/4/19,A1905,A1905,0,A
2019/4/22,A1909,A1905,1,A
2019/4/23,A1909,A1909,0,A
2019/4/24,A1909,A1909,0,A
2019/4/25,A1909,A1909,0,A
2019/4/26,A1909,A1909,0,A
2019/4/29,A1909,A1909,0,A
2019/4/30,A1909,A1909,0,A
2019/5/6,A1909,A1909,0,A
2019/5/7,A1909,A1909,0,A
2019/5/8,A1909,A1909,0,A
2019/5/9,A1909,A1909,0,A
2019/5/10,A1909,A1909,0,A
2019/5/13,A1909,A1909,0,A
2019/5/14,A1909,A1909,0,A
2019/5/15,A1909,A1909,0,A
2019/5/16,A1909,A1909,0,A
2019/5/17,A1909,A1909,0,A
2019/5/20,A1909,A1909,0,A
2019/5/21,A1909,A1909,0,A
2019/5/22,A1909,A1909,0,A
2019/5/23,A1909,A1909,0,A
2019/5/24,A1909,A1909,0,A
2019/5/27,A1909,A1909,0,A
2019/5/28,A1909,A1909,0,A
2019/5/29,A1909,A1909,0,A
2019/5/30,A1909,A1909,0,A
2019/5/31,A1909,A1909,0,A
2019/6/3,A1909,A1909,0,A
2019/6/4,A1909,A1909,0,A
2019/6/5,A1909,A1909,0,A
2019/6/6,A1909,A1909,0,A
2019/6/10,A1909,A1909,0,A
2019/6/11,A1909,A1909,0,A
2019/6/12,A1909,A1909,0,A
2019/6/13,A1909,A1909,0,A
2019/6/14,A1909,A1909,0,A
2019/6/17,A1909,A1909,0,A
2019/6/18,A1909,A1909,0,A
2019/6/19,A1909,A1909,0,A
2019/6/20,A1909,A1909,0,A
2019/6/21,A1909,A1909,0,A
2019/6/24,A1909,A1909,0,A
2019/6/25,A1909,A1909,0,A
2019/6/26,A1909,A1909,0,A
2019/6/27,A1909,A1909,0,A
2019/6/28,A1909,A1909,0,A
2019/7/1,A1909,A1909,0,A
2019/7/2,A1909,A1909,0,A
2019/7/3,A1909,A1909,0,A
2019/7/4,A1909,A1909,0,A
2019/7/5,A1909,A1909,0,A
2019/7/8,A1909,A1909,0,A
2019/7/9,A1909,A1909,0,A
2019/7/10,A1909,A1909,0,A
2019/7/11,A1909,A1909,0,A
2019/7/12,A1909,A1909,0,A
2019/7/15,A1909,A1909,0,A
2019/7/16,A1909,A1909,0,A
2019/7/17,A1909,A1909,0,A
2019/7/18,A1909,A1909,0,A
2019/7/19,A1909,A1909,0,A
2019/7/22,A1909,A1909,0,A
2019/7/23,A1909,A1909,0,A
2019/7/24,A1909,A1909,0,A
2019/7/25,A1909,A1909,0,A
2019/7/26,A1909,A1909,0,A
2019/7/29,A1909,A1909,0,A
2019/7/30,A1909,A1909,0,A
2019/7/31,A1909,A1909,0,A
2019/8/1,A1909,A1909,0,A
2019/8/2,A1909,A1909,0,A
2019/8/5,A1909,A1909,0,A
2019/8/6,A1909,A1909,0,A
2019/8/7,A1909,A1909,0,A
2019/8/8,A1909,A1909,0,A
2019/8/9,A1909,A1909,0,A
2019/8/12,A1909,A1909,0,A
2019/8/13,A1909,A1909,0,A
2019/8/14,A1909,A1909,0,A
2019/8/15,A2001,A1909,1,A
2019/8/16,A2001,A2001,0,A
2019/8/19,A2001,A2001,0,A
2019/8/20,A2001,A2001,0,A
2019/8/21,A2001,A2001,0,A
2019/8/22,A2001,A2001,0,A
2019/8/23,A2001,A2001,0,A
2019/8/26,A2001,A2001,0,A
2019/8/27,A2001,A2001,0,A
2019/8/28,A2001,A2001,0,A
2019/8/29,A2001,A2001,0,A
2019/8/30,A2001,A2001,0,A
2019/9/2,A2001,A2001,0,A
2019/9/3,A2001,A2001,0,A
2019/9/4,A2001,A2001,0,A
2019/9/5,A2001,A2001,0,A
2019/9/6,A2001,A2001,0,A
2019/9/9,A2001,A2001,0,A
2019/9/10,A2001,A2001,0,A
2019/9/11,A2001,A2001,0,A
2019/9/12,A2001,A2001,0,A
2019/9/16,A2001,A2001,0,A
2019/9/17,A2001,A2001,0,A
2019/9/18,A2001,A2001,0,A
2019/9/19,A2001,A2001,0,A
2019/9/20,A2001,A2001,0,A
2019/9/23,A2001,A2001,0,A
2019/9/24,A2001,A2001,0,A
2019/9/25,A2001,A2001,0,A
2019/9/26,A2001,A2001,0,A
2019/9/27,A2001,A2001,0,A
2019/9/30,A2001,A2001,0,A
2019/10/8,A2001,A2001,0,A
2019/10/9,A2001,A2001,0,A
2019/10/10,A2001,A2001,0,A
2019/10/11,A2001,A2001,0,A
2019/10/14,A2001,A2001,0,A
2019/10/15,A2001,A2001,0,A
2019/10/16,A2001,A2001,0,A
2019/10/17,A2001,A2001,0,A
2019/10/18,A2001,A2001,0,A
2019/10/21,A2001,A2001,0,A
2019/10/22,A2001,A2001,0,A
2019/10/23,A2001,A2001,0,A
2019/10/24,A2001,A2001,0,A
2019/10/25,A2001,A2001,0,A
2019/10/28,A2001,A2001,0,A
2019/10/29,A2001,A2001,0,A
2019/10/30,A2001,A2001,0,A
2019/10/31,A2001,A2001,0,A
2019/11/1,A2001,A2001,0,A
2019/11/4,A2001,A2001,0,A
2019/11/5,A2001,A2001,0,A
2019/11/6,A2001,A2001,0,A
2019/11/7,A2001,A2001,0,A
2019/11/8,A2001,A2001,0,A
2019/11/11,A2001,A2001,0,A
2019/11/12,A2001,A2001,0,A
2019/11/13,A2001,A2001,0,A
2019/11/14,A2001,A2001,0,A
2019/11/15,A2001,A2001,0,A
2019/11/18,A2001,A2001,0,A
2019/11/19,A2001,A2001,0,A
2019/11/20,A2001,A2001,0,A
2019/11/21,A2001,A2001,0,A
2019/11/22,A2001,A2001,0,A
2019/11/25,A2001,A2001,0,A
2019/11/26,A2001,A2001,0,A
2019/11/27,A2001,A2001,0,A
2019/11/28,A2001,A2001,0,A
2019/11/29,A2001,A2001,0,A
2019/12/2,A2001,A2001,0,A
2019/12/3,A2001,A2001,0,A
2019/12/4,A2005,A2001,1,A
2019/12/5,A2005,A2005,0,A
2019/12/6,A2005,A2005,0,A
2019/12/9,A2005,A2005,0,A
2019/12/10,A2005,A2005,0,A
2019/12/11,A2005,A2005,0,A
2019/12/12,A2005,A2005,0,A
2019/12/13,A2005,A2005,0,A
2019/12/16,A2005,A2005,0,A
2019/12/17,A2005,A2005,0,A
2019/12/18,A2005,A2005,0,A
2019/12/19,A2005,A2005,0,A
2019/12/20,A2005,A2005,0,A
2019/12/23,A2005,A2005,0,A
2019/12/24,A2005,A2005,0,A
2019/12/25,A2005,A2005,0,A
2019/12/26,A2005,A2005,0,A
2019/12/27,A2005,A2005,0,A
2019/12/30,A2005,A2005,0,A
2019/12/31,A2005,A2005,0,A
2020/1/2,A2005,A2005,0,A
2020/1/3,A2005,A2005,0,A
2020/1/6,A2005,A2005,0,A
2020/1/7,A2005,A2005,0,A
2020/1/8,A2005,A2005,0,A
2020/1/9,A2005,A2005,0,A
2020/1/10,A2005,A2005,0,A
2020/1/13,A2005,A2005,0,A
2020/1/14,A2005,A2005,0,A
2020/1/15,A2005,A2005,0,A
2020/1/16,A2005,A2005,0,A
2020/1/17,A2005,A2005,0,A
2020/1/20,A2005,A2005,0,A
2020/1/21,A2005,A2005,0,A
2020/1/22,A2005,A2005,0,A
2020/1/23,A2005,A2005,0,A
2020/2/3,A2005,A2005,0,A
2020/2/4,A2005,A2005,0,A
2020/2/5,A2005,A2005,0,A
2020/2/6,A2005,A2005,0,A
2020/2/7,A2005,A2005,0,A
2020/2/10,A2005,A2005,0,A
2020/2/11,A2005,A2005,0,A
2020/2/12,A2005,A2005,0,A
2020/2/13,A2005,A2005,0,A
2020/2/14,A2005,A2005,0,A
2020/2/17,A2005,A2005,0,A
2020/2/18,A2005,A2005,0,A
2020/2/19,A2005,A2005,0,A
2020/2/20,A2005,A2005,0,A
2020/2/21,A2005,A2005,0,A
2020/2/24,A2005,A2005,0,A
2020/2/25,A2005,A2005,0,A
2020/2/26,A2005,A2005,0,A
2020/2/27,A2005,A2005,0,A
2020/2/28,A2005,A2005,0,A
2020/3/2,A2005,A2005,0,A
2020/3/3,A2005,A2005,0,A
2020/3/4,A2005,A2005,0,A
2020/3/5,A2005,A2005,0,A
2020/3/6,A2005,A2005,0,A
2020/3/9,A2005,A2005,0,A
2020/3/10,A2005,A2005,0,A
2020/3/11,A2005,A2005,0,A
2020/3/12,A2005,A2005,0,A
2020/3/13,A2005,A2005,0,A
2020/3/16,A2005,A2005,0,A
2020/3/17,A2005,A2005,0,A
2020/3/18,A2005,A2005,0,A
2020/3/19,A2005,A2005,0,A
2020/3/20,A2005,A2005,0,A
2020/3/23,A2005,A2005,0,A
2020/3/24,A2005,A2005,0,A
2020/3/25,A2005,A2005,0,A
2020/3/26,A2005,A2005,0,A
2020/3/27,A2005,A2005,0,A
2020/3/30,A2005,A2005,0,A
2020/3/31,A2005,A2005,0,A
2020/4/1,A2005,A2005,0,A
2020/4/2,A2005,A2005,0,A
2020/4/3,A2005,A2005,0,A
2020/4/7,A2005,A2005,0,A
2020/4/8,A2009,A2005,1,A
2020/4/9,A2009,A2009,0,A
2020/4/10,A2009,A2009,0,A
2020/4/13,A2009,A2009,0,A
2020/4/14,A2009,A2009,0,A
2020/4/15,A2009,A2009,0,A
2020/4/16,A2009,A2009,0,A
2020/4/17,A2009,A2009,0,A
2020/4/20,A2009,A2009,0,A
2020/4/21,A2009,A2009,0,A
2020/4/22,A2009,A2009,0,A
2020/4/23,A2009,A2009,0,A
2020/4/24,A2009,A2009,0,A
2020/4/27,A2009,A2009,0,A
2020/4/28,A2009,A2009,0,A
2020/4/29,A2009,A2009,0,A
2020/4/30,A2009,A2009,0,A
2020/5/6,A2009,A2009,0,A
2020/5/7,A2009,A2009,0,A
2020/5/8,A2009,A2009,0,A
2020/5/11,A2009,A2009,0,A
2020/5/12,A2009,A2009,0,A
2020/5/13,A2009,A2009,0,A
2020/5/14,A2009,A2009,0,A
2020/5/15,A2009,A2009,0,A
2020/5/18,A2009,A2009,0,A
2020/5/19,A2009,A2009,0,A
2020/5/20,A2009,A2009,0,A
2020/5/21,A2009,A2009,0,A
2020/5/22,A2009,A2009,0,A
2020/5/25,A2009,A2009,0,A
2020/5/26,A2009,A2009,0,A
2020/5/27,A2009,A2009,0,A
2020/5/28,A2009,A2009,0,A
2020/5/29,A2009,A2009,0,A
2020/6/1,A2009,A2009,0,A
2020/6/2,A2009,A2009,0,A
2020/6/3,A2009,A2009,0,A
2020/6/4,A2009,A2009,0,A
2020/6/5,A2009,A2009,0,A
2020/6/8,A2009,A2009,0,A
2020/6/9,A2009,A2009,0,A
2020/6/10,A2009,A2009,0,A
2020/6/11,A2009,A2009,0,A
2020/6/12,A2009,A2009,0,A
2020/6/15,A2009,A2009,0,A
2020/6/16,A2009,A2009,0,A
2020/6/17,A2009,A2009,0,A
2020/6/18,A2009,A2009,0,A
2020/6/19,A2009,A2009,0,A
2020/6/22,A2009,A2009,0,A
2020/6/23,A2009,A2009,0,A
2020/6/24,A2009,A2009,0,A
2020/6/29,A2009,A2009,0,A
2020/6/30,A2009,A2009,0,A
2020/7/1,A2009,A2009,0,A
2020/7/2,A2009,A2009,0,A
2020/7/3,A2009,A2009,0,A
2020/7/6,A2009,A2009,0,A
2020/7/7,A2009,A2009,0,A
2020/7/8,A2009,A2009,0,A
2020/7/9,A2009,A2009,0,A
2020/7/10,A2009,A2009,0,A
2020/7/13,A2009,A2009,0,A
2020/7/14,A2009,A2009,0,A
2020/7/15,A2009,A2009,0,A
2020/7/16,A2009,A2009,0,A
2020/7/17,A2009,A2009,0,A
2020/7/20,A2009,A2009,0,A
2020/7/21,A2009,A2009,0,A
2020/7/22,A2009,A2009,0,A
2020/7/23,A2009,A2009,0,A
2020/7/24,A2009,A2009,0,A
2020/7/27,A2009,A2009,0,A
2020/7/28,A2009,A2009,0,A
2020/7/29,A2009,A2009,0,A
2020/7/30,A2009,A2009,0,A
2020/7/31,A2009,A2009,0,A
2020/8/3,A2009,A2009,0,A
2020/8/4,A2009,A2009,0,A
2020/8/5,A2009,A2009,0,A
2020/8/6,A2009,A2009,0,A
2020/8/7,A2009,A2009,0,A
2020/8/10,A2009,A2009,0,A
2020/8/11,A2009,A2009,0,A
2020/8/12,A2009,A2009,0,A
2020/8/13,A2009,A2009,0,A
2020/8/14,A2009,A2009,0,A
2020/8/17,A2009,A2009,0,A
2020/8/18,A2101,A2009,1,A
2020/8/19,A2101,A2101,0,A
2020/8/20,A2101,A2101,0,A
2020/8/21,A2101,A2101,0,A
2020/8/24,A2101,A2101,0,A
2020/8/25,A2101,A2101,0,A
2020/8/26,A2101,A2101,0,A
2020/8/27,A2101,A2101,0,A
2020/8/28,A2101,A2101,0,A
2020/8/31,A2101,A2101,0,A
2020/9/1,A2101,A2101,0,A
2020/9/2,A2101,A2101,0,A
2020/9/3,A2101,A2101,0,A
2020/9/4,A2101,A2101,0,A
2020/9/7,A2101,A2101,0,A
2020/9/8,A2101,A2101,0,A
2020/9/9,A2101,A2101,0,A
2020/9/10,A2101,A2101,0,A
2020/9/11,A2101,A2101,0,A
2020/9/14,A2101,A2101,0,A
2020/9/15,A2101,A2101,0,A
2020/9/16,A2101,A2101,0,A
2020/9/17,A2101,A2101,0,A
2020/9/18,A2101,A2101,0,A
2020/9/21,A2101,A2101,0,A
2020/9/22,A2101,A2101,0,A
2020/9/23,A2101,A2101,0,A
2020/9/24,A2101,A2101,0,A
2020/9/25,A2101,A2101,0,A
2020/9/28,A2101,A2101,0,A
2020/9/29,A2101,A2101,0,A
2020/9/30,A2101,A2101,0,A
2020/10/9,A2101,A2101,0,A
2020/10/12,A2101,A2101,0,A
2020/10/13,A2101,A2101,0,A
2020/10/14,A2101,A2101,0,A
2020/10/15,A2101,A2101,0,A
2020/10/16,A2101,A2101,0,A
2020/10/19,A2101,A2101,0,A
2020/10/20,A2101,A2101,0,A
2020/10/21,A2101,A2101,0,A
2020/10/22,A2101,A2101,0,A
2020/10/23,A2101,A2101,0,A
2020/10/26,A2101,A2101,0,A
2020/10/27,A2101,A2101,0,A
2020/10/28,A2101,A2101,0,A
2020/10/29,A2101,A2101,0,A
2020/10/30,A2101,A2101,0,A
2020/11/2,A2101,A2101,0,A
2020/11/3,A2101,A2101,0,A
2020/11/4,A2101,A2101,0,A
2020/11/5,A2101,A2101,0,A
2020/11/6,A2101,A2101,0,A
2020/11/9,A2101,A2101,0,A
2020/11/10,A2101,A2101,0,A
2020/11/11,A2101,A2101,0,A
2020/11/12,A2101,A2101,0,A
2020/11/13,A2101,A2101,0,A
2020/11/16,A2101,A2101,0,A
2020/11/17,A2101,A2101,0,A
2020/11/18,A2101,A2101,0,A
2020/11/19,A2101,A2101,0,A
2020/11/20,A2101,A2101,0,A
2020/11/23,A2101,A2101,0,A
2020/11/24,A2101,A2101,0,A
2020/11/25,A2101,A2101,0,A
2020/11/26,A2101,A2101,0,A
2020/11/27,A2101,A2101,0,A
2020/11/30,A2101,A2101,0,A
2020/12/1,A2101,A2101,0,A
2020/12/2,A2101,A2101,0,A
2020/12/3,A2101,A2101,0,A
2020/12/4,A2101,A2101,0,A
2020/12/7,A2101,A2101,0,A
2020/12/8,A2101,A2101,0,A
2020/12/9,A2101,A2101,0,A
2020/12/10,A2101,A2101,0,A
2020/12/11,A2101,A2101,0,A
2020/12/14,A2101,A2101,0,A
2020/12/15,A2101,A2101,0,A
2020/12/16,A2101,A2101,0,A
2020/12/17,A2105,A2101,1,A
2020/12/18,A2105,A2105,0,A
2020/12/21,A2105,A2105,0,A
2020/12/22,A2105,A2105,0,A
2020/12/23,A2105,A2105,0,A
2020/12/24,A2105,A2105,0,A
2020/12/25,A2105,A2105,0,A
2020/12/28,A2105,A2105,0,A
2020/12/29,A2105,A2105,0,A
2020/12/30,A2105,A2105,0,A
2020/12/31,A2105,A2105,0,A
2021/1/4,A2105,A2105,0,A
2021/1/5,A2105,A2105,0,A
2021/1/6,A2105,A2105,0,A
2021/1/7,A2105,A2105,0,A
2021/1/8,A2105,A2105,0,A
2021/1/11,A2105,A2105,0,A
2021/1/12,A2105,A2105,0,A
2021/1/13,A2105,A2105,0,A
2021/1/14,A2105,A2105,0,A
2021/1/15,A2105,A2105,0,A
2021/1/18,A2105,A2105,0,A
2021/1/19,A2105,A2105,0,A
2021/1/20,A2105,A2105,0,A
2021/1/21,A2105,A2105,0,A
2021/1/22,A2105,A2105,0,A
2021/1/25,A2105,A2105,0,A
2021/1/26,A2105,A2105,0,A
2021/1/27,A2105,A2105,0,A
2021/1/28,A2105,A2105,0,A
2021/1/29,A2105,A2105,0,A
2021/2/1,A2105,A2105,0,A
2021/2/2,A2105,A2105,0,A
2021/2/3,A2105,A2105,0,A
2021/2/4,A2105,A2105,0,A
2021/2/5,A2105,A2105,0,A
2021/2/8,A2105,A2105,0,A
2021/2/9,A2105,A2105,0,A
2021/2/10,A2105,A2105,0,A
2021/2/18,A2105,A2105,0,A
2021/2/19,A2105,A2105,0,A
2021/2/22,A2105,A2105,0,A
2021/2/23,A2105,A2105,0,A
2021/2/24,A2105,A2105,0,A
2021/2/25,A2105,A2105,0,A
2021/2/26,A2105,A2105,0,A
2021/3/1,A2105,A2105,0,A
2021/3/2,A2105,A2105,0,A
2021/3/3,A2105,A2105,0,A
2021/3/4,A2105,A2105,0,A
2021/3/5,A2105,A2105,0,A
2021/3/8,A2105,A2105,0,A
2021/3/9,A2105,A2105,0,A
2021/3/10,A2105,A2105,0,A
2021/3/11,A2105,A2105,0,A
2021/3/12,A2105,A2105,0,A
2021/3/15,A2105,A2105,0,A
2021/3/16,A2105,A2105,0,A
2021/3/17,A2105,A2105,0,A
2021/3/18,A2105,A2105,0,A
2021/3/19,A2105,A2105,0,A
2021/3/22,A2105,A2105,0,A
2021/3/23,A2105,A2105,0,A
2021/3/24,A2105,A2105,0,A
2021/3/25,A2105,A2105,0,A
2021/3/26,A2105,A2105,0,A
2021/3/29,A2105,A2105,0,A
2021/3/30,A2105,A2105,0,A
2021/3/31,A2105,A2105,0,A
2021/4/1,A2105,A2105,0,A
2021/4/2,A2105,A2105,0,A
2021/4/6,A2105,A2105,0,A
2021/4/7,A2105,A2105,0,A
2021/4/8,A2105,A2105,0,A
2021/4/9,A2105,A2105,0,A
2021/4/12,A2105,A2105,0,A
2021/4/13,A2105,A2105,0,A
2021/4/14,A2105,A2105,0,A
2021/4/15,A2105,A2105,0,A
2021/4/16,A2105,A2105,0,A
2021/4/19,A2105,A2105,0,A
2021/4/20,A2105,A2105,0,A
2021/4/21,A2109,A2105,1,A
2021/4/22,A2109,A2109,0,A
2021/4/23,A2109,A2109,0,A
2021/4/26,A2109,A2109,0,A
2021/4/27,A2109,A2109,0,A
2021/4/28,A2109,A2109,0,A
2021/4/29,A2109,A2109,0,A
2021/4/30,A2109,A2109,0,A
2021/5/6,A2109,A2109,0,A
2021/5/7,A2109,A2109,0,A
2021/5/10,A2109,A2109,0,A
2021/5/11,A2109,A2109,0,A
2021/5/12,A2109,A2109,0,A
2021/5/13,A2109,A2109,0,A
2021/5/14,A2109,A2109,0,A
2021/5/17,A2109,A2109,0,A
2021/5/18,A2109,A2109,0,A
2021/5/19,A2109,A2109,0,A
2021/5/20,A2109,A2109,0,A
2021/5/21,A2109,A2109,0,A
2021/5/24,A2109,A2109,0,A
2021/5/25,A2109,A2109,0,A
2021/5/26,A2109,A2109,0,A
2021/5/27,A2109,A2109,0,A
2021/5/28,A2109,A2109,0,A
2021/5/31,A2109,A2109,0,A
2021/6/1,A2109,A2109,0,A
2021/6/2,A2109,A2109,0,A
2021/6/3,A2109,A2109,0,A
2021/6/4,A2109,A2109,0,A
2021/6/7,A2109,A2109,0,A
2021/6/8,A2109,A2109,0,A
2021/6/9,A2109,A2109,0,A
2021/6/10,A2109,A2109,0,A
2021/6/11,A2109,A2109,0,A
2021/6/15,A2109,A2109,0,A
2021/6/16,A2109,A2109,0,A
2021/6/17,A2109,A2109,0,A
2021/6/18,A2109,A2109,0,A
2021/6/21,A2109,A2109,0,A
2021/6/22,A2109,A2109,0,A
2021/6/23,A2109,A2109,0,A
2021/6/24,A2109,A2109,0,A
2021/6/25,A2109,A2109,0,A
2021/6/28,A2109,A2109,0,A
2021/6/29,A2109,A2109,0,A
2021/6/30,A2109,A2109,0,A
2021/7/1,A2109,A2109,0,A
2021/7/2,A2109,A2109,0,A
2021/7/5,A2109,A2109,0,A
2021/7/6,A2109,A2109,0,A
2021/7/7,A2109,A2109,0,A
2021/7/8,A2109,A2109,0,A
2021/7/9,A2109,A2109,0,A
2021/7/12,A2109,A2109,0,A
2021/7/13,A2109,A2109,0,A
2021/7/14,A2109,A2109,0,A
2021/7/15,A2109,A2109,0,A
2021/7/16,A2109,A2109,0,A
2021/7/19,A2109,A2109,0,A
2021/7/20,A2109,A2109,0,A
2021/7/21,A2109,A2109,0,A
2021/7/22,A2109,A2109,0,A
2021/7/23,A2109,A2109,0,A
2021/7/26,A2109,A2109,0,A
2021/7/27,A2109,A2109,0,A
2021/7/28,A2109,A2109,0,A
2021/7/29,A2109,A2109,0,A
2021/7/30,A2109,A2109,0,A
2021/8/2,A2109,A2109,0,A
2021/8/3,A2109,A2109,0,A
2021/8/4,A2109,A2109,0,A
2021/8/5,A2109,A2109,0,A
2021/8/6,A2109,A2109,0,A
2021/8/9,A2109,A2109,0,A
2021/8/10,A2109,A2109,0,A
2021/8/11,A2109,A2109,0,A
2021/8/12,A2109,A2109,0,A
2021/8/13,A2109,A2109,0,A
2021/8/16,A2111,A2109,1,A
2021/8/17,A2111,A2111,0,A
2021/8/18,A2111,A2111,0,A
2021/8/19,A2111,A2111,0,A
2021/8/20,A2111,A2111,0,A
2021/8/23,A2111,A2111,0,A
2021/8/24,A2111,A2111,0,A
2021/8/25,A2111,A2111,0,A
2021/8/26,A2111,A2111,0,A
2021/8/27,A2111,A2111,0,A
2021/8/30,A2111,A2111,0,A
2021/8/31,A2111,A2111,0,A
2021/9/1,A2111,A2111,0,A
2021/9/2,A2111,A2111,0,A
2021/9/3,A2111,A2111,0,A
2021/9/6,A2111,A2111,0,A
2021/9/7,A2111,A2111,0,A
2021/9/8,A2111,A2111,0,A
2021/9/9,A2111,A2111,0,A
2021/9/10,A2111,A2111,0,A
2021/9/13,A2111,A2111,0,A
2021/9/14,A2111,A2111,0,A
2021/9/15,A2111,A2111,0,A
2021/9/16,A2111,A2111,0,A
2021/9/17,A2111,A2111,0,A
2021/9/22,A2111,A2111,0,A
2021/9/23,A2111,A2111,0,A
2021/9/24,A2111,A2111,0,A
2021/9/27,A2111,A2111,0,A
2021/9/28,A2111,A2111,0,A
2021/9/29,A2111,A2111,0,A
2021/9/30,A2111,A2111,0,A
2021/10/8,A2111,A2111,0,A
2021/10/11,A2111,A2111,0,A
2021/10/12,A2111,A2111,0,A
2021/10/13,A2111,A2111,0,A
2021/10/14,A2111,A2111,0,A
2021/10/15,A2111,A2111,0,A
2021/10/18,A2111,A2111,0,A
2021/10/19,A2111,A2111,0,A
2021/10/20,A2201,A2111,1,A
2021/10/21,A2201,A2201,0,A
2021/10/22,A2201,A2201,0,A
2021/10/25,A2201,A2201,0,A
2021/10/26,A2201,A2201,0,A
2021/10/27,A2201,A2201,0,A
2021/10/28,A2201,A2201,0,A
2021/10/29,A2201,A2201,0,A
2021/11/1,A2201,A2201,0,A
2021/11/2,A2201,A2201,0,A
2021/11/3,A2201,A2201,0,A
2021/11/4,A2201,A2201,0,A
2021/11/5,A2201,A2201,0,A
2021/11/8,A2201,A2201,0,A
2021/11/9,A2201,A2201,0,A
2021/11/10,A2201,A2201,0,A
2021/11/11,A2201,A2201,0,A
2021/11/12,A2201,A2201,0,A
2021/11/15,A2201,A2201,0,A
2021/11/16,A2201,A2201,0,A
2021/11/17,A2201,A2201,0,A
2021/11/18,A2201,A2201,0,A
2021/11/19,A2201,A2201,0,A
2021/11/22,A2201,A2201,0,A
2021/11/23,A2201,A2201,0,A
2021/11/24,A2201,A2201,0,A
2021/11/25,A2201,A2201,0,A
2021/11/26,A2201,A2201,0,A
2021/11/29,A2201,A2201,0,A
2021/11/30,A2201,A2201,0,A
2021/12/1,A2201,A2201,0,A
2021/12/2,A2201,A2201,0,A
2021/12/3,A2201,A2201,0,A
2021/12/6,A2201,A2201,0,A
2021/12/7,A2201,A2201,0,A
2021/12/8,A2203,A2201,1,A
2021/12/9,A2203,A2203,0,A
2021/12/10,A2203,A2203,0,A
2021/12/13,A2203,A2203,0,A
2021/12/14,A2203,A2203,0,A
2021/12/15,A2203,A2203,0,A
2021/12/16,A2203,A2203,0,A
2021/12/17,A2203,A2203,0,A
2021/12/20,A2203,A2203,0,A
2021/12/21,A2203,A2203,0,A
2021/12/22,A2203,A2203,0,A
2021/12/23,A2203,A2203,0,A
2021/12/24,A2203,A2203,0,A
2021/12/27,A2203,A2203,0,A
2021/12/28,A2203,A2203,0,A
2021/12/29,A2203,A2203,0,A
2021/12/30,A2203,A2203,0,A
2021/12/31,A2203,A2203,0,A
2022/1/4,A2203,A2203,0,A
2022/1/5,A2203,A2203,0,A
2022/1/6,A2203,A2203,0,A
2022/1/7,A2203,A2203,0,A
2022/1/10,A2203,A2203,0,A
2022/1/11,A2203,A2203,0,A
2022/1/12,A2203,A2203,0,A
2022/1/13,A2203,A2203,0,A
2022/1/14,A2203,A2203,0,A
2022/1/17,A2203,A2203,0,A
